GID	DOI	DOI_GLIS_url
8501453	"No DOI assigned"	"No DOI assigned"
8501455	"No DOI assigned"	"No DOI assigned"
8501456	"No DOI assigned"	"No DOI assigned"
8501458	"No DOI assigned"	"No DOI assigned"
8501459	"No DOI assigned"	"No DOI assigned"
8501460	"No DOI assigned"	"No DOI assigned"
8501461	"No DOI assigned"	"No DOI assigned"
8501462	"No DOI assigned"	"No DOI assigned"
8501463	"No DOI assigned"	"No DOI assigned"
8501464	"No DOI assigned"	"No DOI assigned"
8501467	"No DOI assigned"	"No DOI assigned"
8501468	"No DOI assigned"	"No DOI assigned"
8501470	"No DOI assigned"	"No DOI assigned"
8501471	"No DOI assigned"	"No DOI assigned"
8501472	"No DOI assigned"	"No DOI assigned"
8501474	"No DOI assigned"	"No DOI assigned"
8501475	"No DOI assigned"	"No DOI assigned"
8501476	"No DOI assigned"	"No DOI assigned"
8501477	"No DOI assigned"	"No DOI assigned"
8501481	"No DOI assigned"	"No DOI assigned"
8501482	"No DOI assigned"	"No DOI assigned"
8501485	"No DOI assigned"	"No DOI assigned"
8501486	"No DOI assigned"	"No DOI assigned"
8501487	"No DOI assigned"	"No DOI assigned"
8501488	"No DOI assigned"	"No DOI assigned"
8501493	"No DOI assigned"	"No DOI assigned"
8501494	"No DOI assigned"	"No DOI assigned"
8501496	"No DOI assigned"	"No DOI assigned"
8501497	"No DOI assigned"	"No DOI assigned"
8501499	"No DOI assigned"	"No DOI assigned"
8501500	"No DOI assigned"	"No DOI assigned"
8501502	"No DOI assigned"	"No DOI assigned"
8501503	"No DOI assigned"	"No DOI assigned"
8501504	"No DOI assigned"	"No DOI assigned"
8501505	"No DOI assigned"	"No DOI assigned"
8501506	"No DOI assigned"	"No DOI assigned"
8501507	"No DOI assigned"	"No DOI assigned"
8501508	"No DOI assigned"	"No DOI assigned"
8501509	"No DOI assigned"	"No DOI assigned"
8501510	"No DOI assigned"	"No DOI assigned"
8501511	"No DOI assigned"	"No DOI assigned"
8501512	"No DOI assigned"	"No DOI assigned"
8501513	"No DOI assigned"	"No DOI assigned"
8501514	"No DOI assigned"	"No DOI assigned"
8501515	"No DOI assigned"	"No DOI assigned"
8501516	"No DOI assigned"	"No DOI assigned"
8501517	"No DOI assigned"	"No DOI assigned"
8501518	"No DOI assigned"	"No DOI assigned"
8501519	"No DOI assigned"	"No DOI assigned"
8501520	"No DOI assigned"	"No DOI assigned"
8501521	"No DOI assigned"	"No DOI assigned"
8501522	"No DOI assigned"	"No DOI assigned"
8501523	"No DOI assigned"	"No DOI assigned"
8501524	"No DOI assigned"	"No DOI assigned"
8501525	"No DOI assigned"	"No DOI assigned"
8501526	"No DOI assigned"	"No DOI assigned"
8501527	"No DOI assigned"	"No DOI assigned"
8501528	"No DOI assigned"	"No DOI assigned"
8501530	"No DOI assigned"	"No DOI assigned"
8501531	"No DOI assigned"	"No DOI assigned"
8501533	"No DOI assigned"	"No DOI assigned"
8501534	"No DOI assigned"	"No DOI assigned"
8501535	"No DOI assigned"	"No DOI assigned"
8501536	"No DOI assigned"	"No DOI assigned"
8501537	"No DOI assigned"	"No DOI assigned"
8501538	"No DOI assigned"	"No DOI assigned"
8501539	"No DOI assigned"	"No DOI assigned"
8501540	"No DOI assigned"	"No DOI assigned"
8501541	"No DOI assigned"	"No DOI assigned"
8501545	"No DOI assigned"	"No DOI assigned"
8501546	"No DOI assigned"	"No DOI assigned"
8501548	"No DOI assigned"	"No DOI assigned"
8501550	"No DOI assigned"	"No DOI assigned"
8501551	"No DOI assigned"	"No DOI assigned"
8501552	"No DOI assigned"	"No DOI assigned"
8501553	"No DOI assigned"	"No DOI assigned"
8501554	"No DOI assigned"	"No DOI assigned"
8501555	"No DOI assigned"	"No DOI assigned"
8501556	"No DOI assigned"	"No DOI assigned"
8501557	"No DOI assigned"	"No DOI assigned"
8501558	"No DOI assigned"	"No DOI assigned"
8501559	"No DOI assigned"	"No DOI assigned"
8501563	"No DOI assigned"	"No DOI assigned"
8501564	"No DOI assigned"	"No DOI assigned"
8501565	"No DOI assigned"	"No DOI assigned"
8501566	"No DOI assigned"	"No DOI assigned"
8501567	"No DOI assigned"	"No DOI assigned"
8501568	"No DOI assigned"	"No DOI assigned"
8501569	"No DOI assigned"	"No DOI assigned"
8501570	"No DOI assigned"	"No DOI assigned"
8501571	"No DOI assigned"	"No DOI assigned"
8501573	"No DOI assigned"	"No DOI assigned"
8501576	"No DOI assigned"	"No DOI assigned"
8501579	"No DOI assigned"	"No DOI assigned"
8501580	"No DOI assigned"	"No DOI assigned"
8501581	"No DOI assigned"	"No DOI assigned"
8501583	"No DOI assigned"	"No DOI assigned"
8501587	"No DOI assigned"	"No DOI assigned"
8501590	"No DOI assigned"	"No DOI assigned"
8501591	"No DOI assigned"	"No DOI assigned"
8501592	"No DOI assigned"	"No DOI assigned"
8501593	"No DOI assigned"	"No DOI assigned"
8501594	"No DOI assigned"	"No DOI assigned"
8501595	"No DOI assigned"	"No DOI assigned"
8501597	"No DOI assigned"	"No DOI assigned"
8501598	"No DOI assigned"	"No DOI assigned"
8501600	"No DOI assigned"	"No DOI assigned"
8501603	"No DOI assigned"	"No DOI assigned"
8501605	"No DOI assigned"	"No DOI assigned"
8501606	"No DOI assigned"	"No DOI assigned"
8501607	"No DOI assigned"	"No DOI assigned"
8501608	"No DOI assigned"	"No DOI assigned"
8501609	"No DOI assigned"	"No DOI assigned"
8501610	"No DOI assigned"	"No DOI assigned"
8501611	"No DOI assigned"	"No DOI assigned"
8501612	"No DOI assigned"	"No DOI assigned"
8501616	"No DOI assigned"	"No DOI assigned"
8501618	"No DOI assigned"	"No DOI assigned"
8501619	"No DOI assigned"	"No DOI assigned"
8501620	"No DOI assigned"	"No DOI assigned"
8501621	"No DOI assigned"	"No DOI assigned"
8501622	"No DOI assigned"	"No DOI assigned"
8501623	"No DOI assigned"	"No DOI assigned"
8501624	"No DOI assigned"	"No DOI assigned"
8501626	"No DOI assigned"	"No DOI assigned"
8501628	"No DOI assigned"	"No DOI assigned"
8501629	"No DOI assigned"	"No DOI assigned"
8501630	"No DOI assigned"	"No DOI assigned"
8501631	"No DOI assigned"	"No DOI assigned"
8501632	"No DOI assigned"	"No DOI assigned"
8501634	"No DOI assigned"	"No DOI assigned"
8501635	"No DOI assigned"	"No DOI assigned"
8501636	"No DOI assigned"	"No DOI assigned"
8501638	"No DOI assigned"	"No DOI assigned"
8501639	"No DOI assigned"	"No DOI assigned"
8501640	"No DOI assigned"	"No DOI assigned"
8501642	"No DOI assigned"	"No DOI assigned"
8501643	"No DOI assigned"	"No DOI assigned"
8501644	"No DOI assigned"	"No DOI assigned"
8501645	"No DOI assigned"	"No DOI assigned"
8501646	"No DOI assigned"	"No DOI assigned"
8501647	"No DOI assigned"	"No DOI assigned"
8501649	"No DOI assigned"	"No DOI assigned"
8501650	"No DOI assigned"	"No DOI assigned"
8501651	"No DOI assigned"	"No DOI assigned"
8501653	"No DOI assigned"	"No DOI assigned"
8501654	"No DOI assigned"	"No DOI assigned"
8501655	"No DOI assigned"	"No DOI assigned"
8501656	"No DOI assigned"	"No DOI assigned"
8501657	"No DOI assigned"	"No DOI assigned"
8501658	"No DOI assigned"	"No DOI assigned"
8501659	"No DOI assigned"	"No DOI assigned"
8501660	"No DOI assigned"	"No DOI assigned"
8501661	"No DOI assigned"	"No DOI assigned"
8501662	"No DOI assigned"	"No DOI assigned"
8501663	"No DOI assigned"	"No DOI assigned"
8501664	"No DOI assigned"	"No DOI assigned"
8501665	"No DOI assigned"	"No DOI assigned"
8501666	"No DOI assigned"	"No DOI assigned"
8501667	"No DOI assigned"	"No DOI assigned"
8501668	"No DOI assigned"	"No DOI assigned"
8501669	"No DOI assigned"	"No DOI assigned"
8501670	"No DOI assigned"	"No DOI assigned"
8501671	"No DOI assigned"	"No DOI assigned"
8501672	"No DOI assigned"	"No DOI assigned"
8501673	"No DOI assigned"	"No DOI assigned"
8501675	"No DOI assigned"	"No DOI assigned"
8501676	"No DOI assigned"	"No DOI assigned"
8501677	"No DOI assigned"	"No DOI assigned"
8501679	"No DOI assigned"	"No DOI assigned"
8501680	"No DOI assigned"	"No DOI assigned"
8501681	"No DOI assigned"	"No DOI assigned"
8501682	"No DOI assigned"	"No DOI assigned"
8501683	"No DOI assigned"	"No DOI assigned"
8501684	"No DOI assigned"	"No DOI assigned"
8501685	"No DOI assigned"	"No DOI assigned"
8501686	"No DOI assigned"	"No DOI assigned"
8501687	"No DOI assigned"	"No DOI assigned"
8501688	"No DOI assigned"	"No DOI assigned"
8501690	"No DOI assigned"	"No DOI assigned"
8501694	"No DOI assigned"	"No DOI assigned"
8501697	"No DOI assigned"	"No DOI assigned"
8501702	"No DOI assigned"	"No DOI assigned"
8501703	"No DOI assigned"	"No DOI assigned"
8501704	"No DOI assigned"	"No DOI assigned"
8501706	"No DOI assigned"	"No DOI assigned"
8501707	"No DOI assigned"	"No DOI assigned"
8501709	"No DOI assigned"	"No DOI assigned"
8501710	"No DOI assigned"	"No DOI assigned"
8501712	"No DOI assigned"	"No DOI assigned"
8501715	"No DOI assigned"	"No DOI assigned"
8501716	"No DOI assigned"	"No DOI assigned"
8501717	"No DOI assigned"	"No DOI assigned"
8501719	"No DOI assigned"	"No DOI assigned"
8501722	"No DOI assigned"	"No DOI assigned"
8501723	"No DOI assigned"	"No DOI assigned"
8501724	"No DOI assigned"	"No DOI assigned"
8501726	"No DOI assigned"	"No DOI assigned"
8501733	"No DOI assigned"	"No DOI assigned"
8501735	"No DOI assigned"	"No DOI assigned"
8501736	"No DOI assigned"	"No DOI assigned"
8501737	"No DOI assigned"	"No DOI assigned"
8501738	"No DOI assigned"	"No DOI assigned"
8501741	"No DOI assigned"	"No DOI assigned"
8501742	"No DOI assigned"	"No DOI assigned"
8501743	"No DOI assigned"	"No DOI assigned"
8501744	"No DOI assigned"	"No DOI assigned"
8501745	"No DOI assigned"	"No DOI assigned"
8501746	"No DOI assigned"	"No DOI assigned"
8501747	"No DOI assigned"	"No DOI assigned"
8501748	"No DOI assigned"	"No DOI assigned"
8501749	"No DOI assigned"	"No DOI assigned"
8501750	"No DOI assigned"	"No DOI assigned"
8501751	"No DOI assigned"	"No DOI assigned"
8501752	"No DOI assigned"	"No DOI assigned"
8501753	"No DOI assigned"	"No DOI assigned"
8501754	"No DOI assigned"	"No DOI assigned"
8501755	"No DOI assigned"	"No DOI assigned"
8501756	"No DOI assigned"	"No DOI assigned"
8501757	"No DOI assigned"	"No DOI assigned"
8501758	"No DOI assigned"	"No DOI assigned"
8501759	"No DOI assigned"	"No DOI assigned"
8501760	"No DOI assigned"	"No DOI assigned"
8501761	"No DOI assigned"	"No DOI assigned"
8501762	"No DOI assigned"	"No DOI assigned"
8501763	"No DOI assigned"	"No DOI assigned"
8501765	"No DOI assigned"	"No DOI assigned"
8501766	"No DOI assigned"	"No DOI assigned"
8501768	"No DOI assigned"	"No DOI assigned"
8501769	"No DOI assigned"	"No DOI assigned"
8501770	"No DOI assigned"	"No DOI assigned"
8501774	"No DOI assigned"	"No DOI assigned"
8501776	"No DOI assigned"	"No DOI assigned"
8501777	"No DOI assigned"	"No DOI assigned"
8501778	"No DOI assigned"	"No DOI assigned"
8501779	"No DOI assigned"	"No DOI assigned"
8501780	"No DOI assigned"	"No DOI assigned"
8501781	"No DOI assigned"	"No DOI assigned"
8501782	"No DOI assigned"	"No DOI assigned"
8501783	"No DOI assigned"	"No DOI assigned"
8501786	"No DOI assigned"	"No DOI assigned"
8501787	"No DOI assigned"	"No DOI assigned"
8501788	"No DOI assigned"	"No DOI assigned"
8501791	"No DOI assigned"	"No DOI assigned"
8501792	"No DOI assigned"	"No DOI assigned"
8501794	"No DOI assigned"	"No DOI assigned"
8501795	"No DOI assigned"	"No DOI assigned"
8501796	"No DOI assigned"	"No DOI assigned"
8501797	"No DOI assigned"	"No DOI assigned"
8501799	"No DOI assigned"	"No DOI assigned"
8501800	"No DOI assigned"	"No DOI assigned"
8501801	"No DOI assigned"	"No DOI assigned"
8501802	"No DOI assigned"	"No DOI assigned"
8501803	"No DOI assigned"	"No DOI assigned"
8501805	"No DOI assigned"	"No DOI assigned"
8501806	"No DOI assigned"	"No DOI assigned"
8501807	"No DOI assigned"	"No DOI assigned"
8501808	"No DOI assigned"	"No DOI assigned"
8501809	"No DOI assigned"	"No DOI assigned"
8501810	"No DOI assigned"	"No DOI assigned"
8501811	"No DOI assigned"	"No DOI assigned"
8501812	"No DOI assigned"	"No DOI assigned"
8501813	"No DOI assigned"	"No DOI assigned"
8501814	"No DOI assigned"	"No DOI assigned"
8501815	"No DOI assigned"	"No DOI assigned"
8501816	"No DOI assigned"	"No DOI assigned"
8501817	"No DOI assigned"	"No DOI assigned"
8501819	"No DOI assigned"	"No DOI assigned"
8501821	"No DOI assigned"	"No DOI assigned"
8501822	"No DOI assigned"	"No DOI assigned"
8501826	"No DOI assigned"	"No DOI assigned"
8501827	"No DOI assigned"	"No DOI assigned"
8501829	"No DOI assigned"	"No DOI assigned"
8501830	"No DOI assigned"	"No DOI assigned"
8501831	"No DOI assigned"	"No DOI assigned"
8501832	"No DOI assigned"	"No DOI assigned"
8501833	"No DOI assigned"	"No DOI assigned"
8501834	"No DOI assigned"	"No DOI assigned"
8501835	"No DOI assigned"	"No DOI assigned"
8501836	"No DOI assigned"	"No DOI assigned"
8501837	"No DOI assigned"	"No DOI assigned"
8501838	"No DOI assigned"	"No DOI assigned"
8501839	"No DOI assigned"	"No DOI assigned"
8501840	"No DOI assigned"	"No DOI assigned"
8501841	"No DOI assigned"	"No DOI assigned"
8501842	"No DOI assigned"	"No DOI assigned"
8501843	"No DOI assigned"	"No DOI assigned"
8501844	"No DOI assigned"	"No DOI assigned"
8501845	"No DOI assigned"	"No DOI assigned"
8501846	"No DOI assigned"	"No DOI assigned"
8501847	"No DOI assigned"	"No DOI assigned"
8501848	"No DOI assigned"	"No DOI assigned"
8501849	"No DOI assigned"	"No DOI assigned"
8501850	"No DOI assigned"	"No DOI assigned"
8501851	"No DOI assigned"	"No DOI assigned"
8501852	"No DOI assigned"	"No DOI assigned"
8501853	"No DOI assigned"	"No DOI assigned"
8501854	"No DOI assigned"	"No DOI assigned"
8501855	"No DOI assigned"	"No DOI assigned"
8501856	"No DOI assigned"	"No DOI assigned"
8501858	"No DOI assigned"	"No DOI assigned"
8501860	"No DOI assigned"	"No DOI assigned"
8501864	"No DOI assigned"	"No DOI assigned"
8501865	"No DOI assigned"	"No DOI assigned"
8501866	"No DOI assigned"	"No DOI assigned"
8501867	"No DOI assigned"	"No DOI assigned"
8501868	"No DOI assigned"	"No DOI assigned"
8501869	"No DOI assigned"	"No DOI assigned"
8501870	"No DOI assigned"	"No DOI assigned"
8501871	"No DOI assigned"	"No DOI assigned"
8501872	"No DOI assigned"	"No DOI assigned"
8501873	"No DOI assigned"	"No DOI assigned"
8501874	"No DOI assigned"	"No DOI assigned"
8501875	"No DOI assigned"	"No DOI assigned"
8501876	"No DOI assigned"	"No DOI assigned"
8501877	"No DOI assigned"	"No DOI assigned"
8501878	"No DOI assigned"	"No DOI assigned"
8501879	"No DOI assigned"	"No DOI assigned"
8501880	"No DOI assigned"	"No DOI assigned"
8501881	"No DOI assigned"	"No DOI assigned"
8501882	"No DOI assigned"	"No DOI assigned"
8501883	"No DOI assigned"	"No DOI assigned"
8501884	"No DOI assigned"	"No DOI assigned"
8501885	"No DOI assigned"	"No DOI assigned"
8501886	"No DOI assigned"	"No DOI assigned"
8501887	"No DOI assigned"	"No DOI assigned"
8501888	"No DOI assigned"	"No DOI assigned"
8501889	"No DOI assigned"	"No DOI assigned"
8501890	"No DOI assigned"	"No DOI assigned"
8501891	"No DOI assigned"	"No DOI assigned"
8501892	"No DOI assigned"	"No DOI assigned"
8501893	"No DOI assigned"	"No DOI assigned"
8501894	"No DOI assigned"	"No DOI assigned"
8501897	"No DOI assigned"	"No DOI assigned"
8501899	"No DOI assigned"	"No DOI assigned"
8501900	"No DOI assigned"	"No DOI assigned"
8501901	"No DOI assigned"	"No DOI assigned"
8501902	"No DOI assigned"	"No DOI assigned"
8501903	"No DOI assigned"	"No DOI assigned"
8501904	"No DOI assigned"	"No DOI assigned"
8501905	"No DOI assigned"	"No DOI assigned"
8501906	"No DOI assigned"	"No DOI assigned"
8501907	"No DOI assigned"	"No DOI assigned"
8501908	"No DOI assigned"	"No DOI assigned"
8501909	"No DOI assigned"	"No DOI assigned"
8501910	"No DOI assigned"	"No DOI assigned"
8501911	"No DOI assigned"	"No DOI assigned"
8501912	"No DOI assigned"	"No DOI assigned"
8501913	"No DOI assigned"	"No DOI assigned"
8501914	"No DOI assigned"	"No DOI assigned"
8501915	"No DOI assigned"	"No DOI assigned"
8501916	"No DOI assigned"	"No DOI assigned"
8501917	"No DOI assigned"	"No DOI assigned"
8501918	"No DOI assigned"	"No DOI assigned"
8501919	"No DOI assigned"	"No DOI assigned"
8501920	"No DOI assigned"	"No DOI assigned"
8501922	"No DOI assigned"	"No DOI assigned"
8501925	"No DOI assigned"	"No DOI assigned"
8501927	"No DOI assigned"	"No DOI assigned"
8501929	"No DOI assigned"	"No DOI assigned"
8501931	"No DOI assigned"	"No DOI assigned"
8501933	"No DOI assigned"	"No DOI assigned"
8501934	"No DOI assigned"	"No DOI assigned"
8501935	"No DOI assigned"	"No DOI assigned"
8501936	"No DOI assigned"	"No DOI assigned"
8501937	"No DOI assigned"	"No DOI assigned"
8501939	"No DOI assigned"	"No DOI assigned"
8501940	"No DOI assigned"	"No DOI assigned"
8501941	"No DOI assigned"	"No DOI assigned"
8501942	"No DOI assigned"	"No DOI assigned"
8501943	"No DOI assigned"	"No DOI assigned"
8501944	"No DOI assigned"	"No DOI assigned"
8501945	"No DOI assigned"	"No DOI assigned"
8501946	"No DOI assigned"	"No DOI assigned"
8501947	"No DOI assigned"	"No DOI assigned"
8501948	"No DOI assigned"	"No DOI assigned"
8501950	"No DOI assigned"	"No DOI assigned"
8501951	"No DOI assigned"	"No DOI assigned"
8501952	"No DOI assigned"	"No DOI assigned"
8501953	"No DOI assigned"	"No DOI assigned"
8501954	"No DOI assigned"	"No DOI assigned"
8501955	"No DOI assigned"	"No DOI assigned"
8501957	"No DOI assigned"	"No DOI assigned"
8501958	"No DOI assigned"	"No DOI assigned"
8501959	"No DOI assigned"	"No DOI assigned"
8501960	"No DOI assigned"	"No DOI assigned"
8501961	"No DOI assigned"	"No DOI assigned"
8501962	"No DOI assigned"	"No DOI assigned"
8501963	"No DOI assigned"	"No DOI assigned"
8501964	"No DOI assigned"	"No DOI assigned"
8501965	"No DOI assigned"	"No DOI assigned"
8501966	"No DOI assigned"	"No DOI assigned"
8501967	"No DOI assigned"	"No DOI assigned"
8501968	"No DOI assigned"	"No DOI assigned"
8501969	"No DOI assigned"	"No DOI assigned"
8501970	"No DOI assigned"	"No DOI assigned"
8501971	"No DOI assigned"	"No DOI assigned"
8501972	"No DOI assigned"	"No DOI assigned"
8501973	"No DOI assigned"	"No DOI assigned"
8501974	"No DOI assigned"	"No DOI assigned"
8501975	"No DOI assigned"	"No DOI assigned"
8501977	"No DOI assigned"	"No DOI assigned"
8501978	"No DOI assigned"	"No DOI assigned"
8501979	"No DOI assigned"	"No DOI assigned"
8501980	"No DOI assigned"	"No DOI assigned"
8501981	"No DOI assigned"	"No DOI assigned"
8501982	"No DOI assigned"	"No DOI assigned"
8501983	"No DOI assigned"	"No DOI assigned"
8501984	"No DOI assigned"	"No DOI assigned"
8501985	"No DOI assigned"	"No DOI assigned"
8501987	"No DOI assigned"	"No DOI assigned"
8501988	"No DOI assigned"	"No DOI assigned"
8501990	"No DOI assigned"	"No DOI assigned"
8501991	"No DOI assigned"	"No DOI assigned"
8501993	"No DOI assigned"	"No DOI assigned"
8501994	"No DOI assigned"	"No DOI assigned"
8501995	"No DOI assigned"	"No DOI assigned"
8501996	"No DOI assigned"	"No DOI assigned"
8501997	"No DOI assigned"	"No DOI assigned"
8501998	"No DOI assigned"	"No DOI assigned"
8501999	"No DOI assigned"	"No DOI assigned"
8502001	"No DOI assigned"	"No DOI assigned"
8502002	"No DOI assigned"	"No DOI assigned"
8502003	"No DOI assigned"	"No DOI assigned"
8502004	"No DOI assigned"	"No DOI assigned"
8502005	"No DOI assigned"	"No DOI assigned"
8502006	"No DOI assigned"	"No DOI assigned"
8502007	"No DOI assigned"	"No DOI assigned"
8502010	"No DOI assigned"	"No DOI assigned"
8502011	"No DOI assigned"	"No DOI assigned"
8502012	"No DOI assigned"	"No DOI assigned"
8502013	"No DOI assigned"	"No DOI assigned"
8502014	"No DOI assigned"	"No DOI assigned"
8502015	"No DOI assigned"	"No DOI assigned"
8502016	"No DOI assigned"	"No DOI assigned"
8502017	"No DOI assigned"	"No DOI assigned"
8502018	"No DOI assigned"	"No DOI assigned"
8502019	"No DOI assigned"	"No DOI assigned"
8502020	"No DOI assigned"	"No DOI assigned"
8502021	"No DOI assigned"	"No DOI assigned"
8502022	"No DOI assigned"	"No DOI assigned"
8502023	"No DOI assigned"	"No DOI assigned"
8502024	"No DOI assigned"	"No DOI assigned"
8502025	"No DOI assigned"	"No DOI assigned"
8502026	"No DOI assigned"	"No DOI assigned"
8502028	"No DOI assigned"	"No DOI assigned"
8502029	"No DOI assigned"	"No DOI assigned"
8502030	"No DOI assigned"	"No DOI assigned"
8502032	"No DOI assigned"	"No DOI assigned"
8502035	"No DOI assigned"	"No DOI assigned"
8502038	"No DOI assigned"	"No DOI assigned"
8502039	"No DOI assigned"	"No DOI assigned"
8502043	"No DOI assigned"	"No DOI assigned"
8502045	"No DOI assigned"	"No DOI assigned"
8502046	"No DOI assigned"	"No DOI assigned"
8502047	"No DOI assigned"	"No DOI assigned"
8502048	"No DOI assigned"	"No DOI assigned"
8502049	"No DOI assigned"	"No DOI assigned"
8502050	"No DOI assigned"	"No DOI assigned"
8502052	"No DOI assigned"	"No DOI assigned"
8502053	"No DOI assigned"	"No DOI assigned"
8502055	"No DOI assigned"	"No DOI assigned"
8502058	"No DOI assigned"	"No DOI assigned"
8502062	"No DOI assigned"	"No DOI assigned"
8502063	"No DOI assigned"	"No DOI assigned"
8502064	"No DOI assigned"	"No DOI assigned"
8502065	"No DOI assigned"	"No DOI assigned"
8502066	"No DOI assigned"	"No DOI assigned"
8502067	"No DOI assigned"	"No DOI assigned"
8502068	"No DOI assigned"	"No DOI assigned"
8502069	"No DOI assigned"	"No DOI assigned"
8502070	"No DOI assigned"	"No DOI assigned"
8502071	"No DOI assigned"	"No DOI assigned"
8502072	"No DOI assigned"	"No DOI assigned"
8502073	"No DOI assigned"	"No DOI assigned"
8502074	"No DOI assigned"	"No DOI assigned"
8502075	"No DOI assigned"	"No DOI assigned"
8502076	"No DOI assigned"	"No DOI assigned"
8502077	"No DOI assigned"	"No DOI assigned"
8502079	"No DOI assigned"	"No DOI assigned"
8502080	"No DOI assigned"	"No DOI assigned"
8502081	"No DOI assigned"	"No DOI assigned"
8502082	"No DOI assigned"	"No DOI assigned"
8502083	"No DOI assigned"	"No DOI assigned"
8502084	"No DOI assigned"	"No DOI assigned"
8502085	"No DOI assigned"	"No DOI assigned"
8502087	"No DOI assigned"	"No DOI assigned"
8502088	"No DOI assigned"	"No DOI assigned"
8502089	"No DOI assigned"	"No DOI assigned"
8502090	"No DOI assigned"	"No DOI assigned"
8502091	"No DOI assigned"	"No DOI assigned"
8502092	"No DOI assigned"	"No DOI assigned"
8502093	"No DOI assigned"	"No DOI assigned"
8502094	"No DOI assigned"	"No DOI assigned"
8502095	"No DOI assigned"	"No DOI assigned"
8502096	"No DOI assigned"	"No DOI assigned"
8502097	"No DOI assigned"	"No DOI assigned"
8502098	"No DOI assigned"	"No DOI assigned"
8502099	"No DOI assigned"	"No DOI assigned"
8502101	"No DOI assigned"	"No DOI assigned"
8502102	"No DOI assigned"	"No DOI assigned"
8502103	"No DOI assigned"	"No DOI assigned"
8502104	"No DOI assigned"	"No DOI assigned"
8502105	"No DOI assigned"	"No DOI assigned"
8502106	"No DOI assigned"	"No DOI assigned"
8502107	"No DOI assigned"	"No DOI assigned"
8502108	"No DOI assigned"	"No DOI assigned"
8502109	"No DOI assigned"	"No DOI assigned"
8502111	"No DOI assigned"	"No DOI assigned"
8502112	"No DOI assigned"	"No DOI assigned"
8502113	"No DOI assigned"	"No DOI assigned"
8502114	"No DOI assigned"	"No DOI assigned"
8502117	"No DOI assigned"	"No DOI assigned"
8502118	"No DOI assigned"	"No DOI assigned"
8502119	"No DOI assigned"	"No DOI assigned"
8502120	"No DOI assigned"	"No DOI assigned"
8502121	"No DOI assigned"	"No DOI assigned"
8502122	"No DOI assigned"	"No DOI assigned"
8502124	"No DOI assigned"	"No DOI assigned"
8502126	"No DOI assigned"	"No DOI assigned"
8502127	"No DOI assigned"	"No DOI assigned"
8502128	"No DOI assigned"	"No DOI assigned"
8502129	"No DOI assigned"	"No DOI assigned"
8502130	"No DOI assigned"	"No DOI assigned"
8502131	"No DOI assigned"	"No DOI assigned"
8502133	"No DOI assigned"	"No DOI assigned"
8502134	"No DOI assigned"	"No DOI assigned"
8502135	"No DOI assigned"	"No DOI assigned"
8502136	"No DOI assigned"	"No DOI assigned"
8502137	"No DOI assigned"	"No DOI assigned"
8502138	"No DOI assigned"	"No DOI assigned"
8502140	"No DOI assigned"	"No DOI assigned"
8502142	"No DOI assigned"	"No DOI assigned"
8502143	"No DOI assigned"	"No DOI assigned"
8502144	"No DOI assigned"	"No DOI assigned"
8502145	"No DOI assigned"	"No DOI assigned"
8502147	"No DOI assigned"	"No DOI assigned"
8502148	"No DOI assigned"	"No DOI assigned"
8502149	"No DOI assigned"	"No DOI assigned"
8502150	"No DOI assigned"	"No DOI assigned"
8502151	"No DOI assigned"	"No DOI assigned"
8502152	"No DOI assigned"	"No DOI assigned"
8502155	"No DOI assigned"	"No DOI assigned"
8502156	"No DOI assigned"	"No DOI assigned"
8502157	"No DOI assigned"	"No DOI assigned"
8502159	"No DOI assigned"	"No DOI assigned"
8502161	"No DOI assigned"	"No DOI assigned"
8502162	"No DOI assigned"	"No DOI assigned"
8502163	"No DOI assigned"	"No DOI assigned"
8502164	"No DOI assigned"	"No DOI assigned"
8502165	"No DOI assigned"	"No DOI assigned"
8502166	"No DOI assigned"	"No DOI assigned"
8502167	"No DOI assigned"	"No DOI assigned"
8502168	"No DOI assigned"	"No DOI assigned"
8502169	"No DOI assigned"	"No DOI assigned"
8502170	"No DOI assigned"	"No DOI assigned"
8502171	"No DOI assigned"	"No DOI assigned"
8502172	"No DOI assigned"	"No DOI assigned"
8502173	"No DOI assigned"	"No DOI assigned"
8502174	"No DOI assigned"	"No DOI assigned"
8502176	"No DOI assigned"	"No DOI assigned"
8502177	"No DOI assigned"	"No DOI assigned"
8502178	"No DOI assigned"	"No DOI assigned"
8502180	"No DOI assigned"	"No DOI assigned"
8502181	"No DOI assigned"	"No DOI assigned"
8502182	"No DOI assigned"	"No DOI assigned"
8502183	"No DOI assigned"	"No DOI assigned"
8502184	"No DOI assigned"	"No DOI assigned"
8502185	"No DOI assigned"	"No DOI assigned"
8502186	"No DOI assigned"	"No DOI assigned"
8502187	"No DOI assigned"	"No DOI assigned"
8502188	"No DOI assigned"	"No DOI assigned"
8502189	"No DOI assigned"	"No DOI assigned"
8502190	"No DOI assigned"	"No DOI assigned"
8502191	"No DOI assigned"	"No DOI assigned"
8502192	"No DOI assigned"	"No DOI assigned"
8502193	"No DOI assigned"	"No DOI assigned"
8502194	"No DOI assigned"	"No DOI assigned"
8502195	"No DOI assigned"	"No DOI assigned"
8502196	"No DOI assigned"	"No DOI assigned"
8502197	"No DOI assigned"	"No DOI assigned"
8502199	"No DOI assigned"	"No DOI assigned"
